#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0021.jpg,1743061,"{}",68,11,"{""name"":""point"",""cx"":1334,""cy"":1861}","{}"
0021.jpg,1743061,"{}",68,12,"{""name"":""point"",""cx"":1134,""cy"":1872}","{}"
0021.jpg,1743061,"{}",68,13,"{""name"":""point"",""cx"":1320,""cy"":1911}","{}"
0021.jpg,1743061,"{}",68,14,"{""name"":""point"",""cx"":1111,""cy"":1980}","{}"
0021.jpg,1743061,"{}",68,15,"{""name"":""point"",""cx"":1287,""cy"":2027}","{}"
0021.jpg,1743061,"{}",68,16,"{""name"":""point"",""cx"":1107,""cy"":2021}","{}"
0021.jpg,1743061,"{}",68,17,"{""name"":""point"",""cx"":1281,""cy"":2063}","{}"
0021.jpg,1743061,"{}",68,18,"{""name"":""point"",""cx"":1052,""cy"":2128}","{}"
0021.jpg,1743061,"{}",68,19,"{""name"":""point"",""cx"":1248,""cy"":2190}","{}"
0021.jpg,1743061,"{}",68,20,"{""name"":""point"",""cx"":1049,""cy"":2169}","{}"
0021.jpg,1743061,"{}",68,21,"{""name"":""point"",""cx"":1226,""cy"":2224}","{}"
0021.jpg,1743061,"{}",68,22,"{""name"":""point"",""cx"":1002,""cy"":2293}","{}"
0021.jpg,1743061,"{}",68,23,"{""name"":""point"",""cx"":1196,""cy"":2362}","{}"
0021.jpg,1743061,"{}",68,24,"{""name"":""point"",""cx"":984,""cy"":2339}","{}"
0021.jpg,1743061,"{}",68,25,"{""name"":""point"",""cx"":1178,""cy"":2384}","{}"
0021.jpg,1743061,"{}",68,26,"{""name"":""point"",""cx"":947,""cy"":2469}","{}"
0021.jpg,1743061,"{}",68,27,"{""name"":""point"",""cx"":1154,""cy"":2507}","{}"
0021.jpg,1743061,"{}",68,28,"{""name"":""point"",""cx"":938,""cy"":2515}","{}"
0021.jpg,1743061,"{}",68,29,"{""name"":""point"",""cx"":1151,""cy"":2537}","{}"
0021.jpg,1743061,"{}",68,30,"{""name"":""point"",""cx"":926,""cy"":2639}","{}"
0021.jpg,1743061,"{}",68,31,"{""name"":""point"",""cx"":1143,""cy"":2660}","{}"
0021.jpg,1743061,"{}",68,32,"{""name"":""point"",""cx"":913,""cy"":2703}","{}"
0021.jpg,1743061,"{}",68,33,"{""name"":""point"",""cx"":1143,""cy"":2700}","{}"
0021.jpg,1743061,"{}",68,34,"{""name"":""point"",""cx"":906,""cy"":2835}","{}"
0021.jpg,1743061,"{}",68,35,"{""name"":""point"",""cx"":1146,""cy"":2827}","{}"
0021.jpg,1743061,"{}",68,36,"{""name"":""point"",""cx"":905,""cy"":2892}","{}"
0021.jpg,1743061,"{}",68,37,"{""name"":""point"",""cx"":1143,""cy"":2868}","{}"
0021.jpg,1743061,"{}",68,38,"{""name"":""point"",""cx"":923,""cy"":3029}","{}"
0021.jpg,1743061,"{}",68,39,"{""name"":""point"",""cx"":1161,""cy"":2977}","{}"
0021.jpg,1743061,"{}",68,40,"{""name"":""point"",""cx"":943,""cy"":3089}","{}"
0021.jpg,1743061,"{}",68,41,"{""name"":""point"",""cx"":1164,""cy"":3023}","{}"
0021.jpg,1743061,"{}",68,42,"{""name"":""point"",""cx"":963,""cy"":3227}","{}"
0021.jpg,1743061,"{}",68,43,"{""name"":""point"",""cx"":1219,""cy"":3159}","{}"
0021.jpg,1743061,"{}",68,44,"{""name"":""point"",""cx"":975,""cy"":3286}","{}"
0021.jpg,1743061,"{}",68,45,"{""name"":""point"",""cx"":1217,""cy"":3192}","{}"
0021.jpg,1743061,"{}",68,46,"{""name"":""point"",""cx"":1035,""cy"":3442}","{}"
0021.jpg,1743061,"{}",68,47,"{""name"":""point"",""cx"":1304,""cy"":3344}","{}"
0021.jpg,1743061,"{}",68,48,"{""name"":""point"",""cx"":1057,""cy"":3505}","{}"
0021.jpg,1743061,"{}",68,49,"{""name"":""point"",""cx"":1317,""cy"":3395}","{}"
0021.jpg,1743061,"{}",68,50,"{""name"":""point"",""cx"":1107,""cy"":3668}","{}"
0021.jpg,1743061,"{}",68,51,"{""name"":""point"",""cx"":1372,""cy"":3564}","{}"
0021.jpg,1743061,"{}",68,52,"{""name"":""point"",""cx"":1113,""cy"":3715}","{}"
0021.jpg,1743061,"{}",68,53,"{""name"":""point"",""cx"":1396,""cy"":3609}","{}"
0021.jpg,1743061,"{}",68,54,"{""name"":""point"",""cx"":1181,""cy"":3909}","{}"
0021.jpg,1743061,"{}",68,55,"{""name"":""point"",""cx"":1490,""cy"":3777}","{}"
0021.jpg,1743061,"{}",68,56,"{""name"":""point"",""cx"":1196,""cy"":3950}","{}"
0021.jpg,1743061,"{}",68,57,"{""name"":""point"",""cx"":1496,""cy"":3856}","{}"
0021.jpg,1743061,"{}",68,58,"{""name"":""point"",""cx"":1258,""cy"":4141}","{}"
0021.jpg,1743061,"{}",68,59,"{""name"":""point"",""cx"":1558,""cy"":4050}","{}"
0021.jpg,1743061,"{}",68,60,"{""name"":""point"",""cx"":1264,""cy"":4206}","{}"
0021.jpg,1743061,"{}",68,61,"{""name"":""point"",""cx"":1593,""cy"":4147}","{}"
0021.jpg,1743061,"{}",68,62,"{""name"":""point"",""cx"":1290,""cy"":4437}","{}"
0021.jpg,1743061,"{}",68,63,"{""name"":""point"",""cx"":1645,""cy"":4356}","{}"
0021.jpg,1743061,"{}",68,64,"{""name"":""point"",""cx"":1305,""cy"":4516}","{}"
0021.jpg,1743061,"{}",68,65,"{""name"":""point"",""cx"":1644,""cy"":4502}","{}"
0021.jpg,1743061,"{}",68,66,"{""name"":""point"",""cx"":1689,""cy"":4672}","{}"
0021.jpg,1743061,"{}",68,67,"{""name"":""point"",""cx"":1299,""cy"":4707}","{}"
0022.jpg,1520090,"{}",68,0,"{""name"":""point"",""cx"":999,""cy"":1359}","{}"
0022.jpg,1520090,"{}",68,1,"{""name"":""point"",""cx"":1200,""cy"":1363}","{}"
0022.jpg,1520090,"{}",68,2,"{""name"":""point"",""cx"":983,""cy"":1474}","{}"
0022.jpg,1520090,"{}",68,3,"{""name"":""point"",""cx"":1207,""cy"":1464}","{}"
0022.jpg,1520090,"{}",68,4,"{""name"":""point"",""cx"":993,""cy"":1514}","{}"
0022.jpg,1520090,"{}",68,5,"{""name"":""point"",""cx"":1180,""cy"":1514}","{}"
0022.jpg,1520090,"{}",68,6,"{""name"":""point"",""cx"":991,""cy"":1633}","{}"
0022.jpg,1520090,"{}",68,7,"{""name"":""point"",""cx"":1214,""cy"":1606}","{}"
0022.jpg,1520090,"{}",68,8,"{""name"":""point"",""cx"":1007,""cy"":1670}","{}"
0022.jpg,1520090,"{}",68,9,"{""name"":""point"",""cx"":1194,""cy"":1649}","{}"
0022.jpg,1520090,"{}",68,10,"{""name"":""point"",""cx"":1019,""cy"":1786}","{}"
0022.jpg,1520090,"{}",68,11,"{""name"":""point"",""cx"":1221,""cy"":1761}","{}"
0022.jpg,1520090,"{}",68,12,"{""name"":""point"",""cx"":1041,""cy"":1840}","{}"
0022.jpg,1520090,"{}",68,13,"{""name"":""point"",""cx"":1204,""cy"":1827}","{}"
0022.jpg,1520090,"{}",68,14,"{""name"":""point"",""cx"":1036,""cy"":1927}","{}"
0022.jpg,1520090,"{}",68,15,"{""name"":""point"",""cx"":1226,""cy"":1920}","{}"
0022.jpg,1520090,"{}",68,16,"{""name"":""point"",""cx"":1224,""cy"":1956}","{}"
0022.jpg,1520090,"{}",68,17,"{""name"":""point"",""cx"":1040,""cy"":1967}","{}"
0022.jpg,1520090,"{}",68,18,"{""name"":""point"",""cx"":1021,""cy"":2084}","{}"
0022.jpg,1520090,"{}",68,19,"{""name"":""point"",""cx"":1249,""cy"":2077}","{}"
0022.jpg,1520090,"{}",68,20,"{""name"":""point"",""cx"":1037,""cy"":2119}","{}"
0022.jpg,1520090,"{}",68,21,"{""name"":""point"",""cx"":1236,""cy"":2101}","{}"
0022.jpg,1520090,"{}",68,22,"{""name"":""point"",""cx"":1253,""cy"":2229}","{}"
0022.jpg,1520090,"{}",68,23,"{""name"":""point"",""cx"":1043,""cy"":2247}","{}"
0022.jpg,1520090,"{}",68,24,"{""name"":""point"",""cx"":1053,""cy"":2270}","{}"
0022.jpg,1520090,"{}",68,25,"{""name"":""point"",""cx"":1243,""cy"":2251}","{}"
0022.jpg,1520090,"{}",68,26,"{""name"":""point"",""cx"":1256,""cy"":2399}","{}"
0022.jpg,1520090,"{}",68,27,"{""name"":""point"",""cx"":1057,""cy"":2403}","{}"
0022.jpg,1520090,"{}",68,28,"{""name"":""point"",""cx"":1063,""cy"":2431}","{}"
0022.jpg,1520090,"{}",68,29,"{""name"":""point"",""cx"":1259,""cy"":2426}","{}"
0022.jpg,1520090,"{}",68,30,"{""name"":""point"",""cx"":1263,""cy"":2570}","{}"
0022.jpg,1520090,"{}",68,31,"{""name"":""point"",""cx"":1051,""cy"":2577}","{}"
0022.jpg,1520090,"{}",68,32,"{""name"":""point"",""cx"":1059,""cy"":2611}","{}"
0022.jpg,1520090,"{}",68,33,"{""name"":""point"",""cx"":1251,""cy"":2609}","{}"
0022.jpg,1520090,"{}",68,34,"{""name"":""point"",""cx"":1254,""cy"":2751}","{}"
0022.jpg,1520090,"{}",68,35,"{""name"":""point"",""cx"":1050,""cy"":2764}","{}"
0022.jpg,1520090,"{}",68,36,"{""name"":""point"",""cx"":1057,""cy"":2790}","{}"
0022.jpg,1520090,"{}",68,37,"{""name"":""point"",""cx"":1241,""cy"":2791}","{}"
0022.jpg,1520090,"{}",68,38,"{""name"":""point"",""cx"":1259,""cy"":2934}","{}"
0022.jpg,1520090,"{}",68,39,"{""name"":""point"",""cx"":1063,""cy"":2957}","{}"
0022.jpg,1520090,"{}",68,40,"{""name"":""point"",""cx"":1056,""cy"":3001}","{}"
0022.jpg,1520090,"{}",68,41,"{""name"":""point"",""cx"":1286,""cy"":2977}","{}"
0022.jpg,1520090,"{}",68,42,"{""name"":""point"",""cx"":1081,""cy"":3169}","{}"
0022.jpg,1520090,"{}",68,43,"{""name"":""point"",""cx"":1321,""cy"":3126}","{}"
0022.jpg,1520090,"{}",68,44,"{""name"":""point"",""cx"":1070,""cy"":3213}","{}"
0022.jpg,1520090,"{}",68,45,"{""name"":""point"",""cx"":1339,""cy"":3179}","{}"
0022.jpg,1520090,"{}",68,46,"{""name"":""point"",""cx"":1381,""cy"":3346}","{}"
0022.jpg,1520090,"{}",68,47,"{""name"":""point"",""cx"":1093,""cy"":3389}","{}"
0022.jpg,1520090,"{}",68,48,"{""name"":""point"",""cx"":1096,""cy"":3441}","{}"
0022.jpg,1520090,"{}",68,49,"{""name"":""point"",""cx"":1401,""cy"":3429}","{}"
0022.jpg,1520090,"{}",68,50,"{""name"":""point"",""cx"":1416,""cy"":3597}","{}"
0022.jpg,1520090,"{}",68,51,"{""name"":""point"",""cx"":1111,""cy"":3623}","{}"
0022.jpg,1520090,"{}",68,52,"{""name"":""point"",""cx"":1106,""cy"":3664}","{}"
0022.jpg,1520090,"{}",68,53,"{""name"":""point"",""cx"":1401,""cy"":3690}","{}"
0022.jpg,1520090,"{}",68,54,"{""name"":""point"",""cx"":1073,""cy"":3837}","{}"
0022.jpg,1520090,"{}",68,55,"{""name"":""point"",""cx"":1383,""cy"":3894}","{}"
0022.jpg,1520090,"{}",68,56,"{""name"":""point"",""cx"":1073,""cy"":3904}","{}"
0022.jpg,1520090,"{}",68,57,"{""name"":""point"",""cx"":1374,""cy"":3996}","{}"
0022.jpg,1520090,"{}",68,58,"{""name"":""point"",""cx"":1311,""cy"":4190}","{}"
0022.jpg,1520090,"{}",68,59,"{""name"":""point"",""cx"":989,""cy"":4074}","{}"
0022.jpg,1520090,"{}",68,60,"{""name"":""point"",""cx"":959,""cy"":4141}","{}"
0022.jpg,1520090,"{}",68,61,"{""name"":""point"",""cx"":1291,""cy"":4260}","{}"
0022.jpg,1520090,"{}",68,62,"{""name"":""point"",""cx"":1199,""cy"":4473}","{}"
0022.jpg,1520090,"{}",68,63,"{""name"":""point"",""cx"":866,""cy"":4343}","{}"
0022.jpg,1520090,"{}",68,64,"{""name"":""point"",""cx"":827,""cy"":4419}","{}"
0022.jpg,1520090,"{}",68,65,"{""name"":""point"",""cx"":1153,""cy"":4539}","{}"
0022.jpg,1520090,"{}",68,66,"{""name"":""point"",""cx"":1100,""cy"":4725}","{}"
0022.jpg,1520090,"{}",68,67,"{""name"":""point"",""cx"":779,""cy"":4644}","{}"
0023.jpg,53584,"{}",68,0,"{""name"":""point"",""cx"":130,""cy"":231}","{}"
0023.jpg,53584,"{}",68,1,"{""name"":""point"",""cx"":170,""cy"":231}","{}"
0023.jpg,53584,"{}",68,2,"{""name"":""point"",""cx"":168,""cy"":252}","{}"
0023.jpg,53584,"{}",68,3,"{""name"":""point"",""cx"":129,""cy"":251}","{}"
0023.jpg,53584,"{}",68,4,"{""name"":""point"",""cx"":129,""cy"":257}","{}"
0023.jpg,53584,"{}",68,5,"{""name"":""point"",""cx"":167,""cy"":257}","{}"
0023.jpg,53584,"{}",68,6,"{""name"":""point"",""cx"":166,""cy"":274}","{}"
0023.jpg,53584,"{}",68,7,"{""name"":""point"",""cx"":129,""cy"":272}","{}"
0023.jpg,53584,"{}",68,8,"{""name"":""point"",""cx"":129,""cy"":284}","{}"
0023.jpg,53584,"{}",68,9,"{""name"":""point"",""cx"":170,""cy"":287}","{}"
0023.jpg,53584,"{}",68,10,"{""name"":""point"",""cx"":169,""cy"":301}","{}"
0023.jpg,53584,"{}",68,11,"{""name"":""point"",""cx"":127,""cy"":297}","{}"
0023.jpg,53584,"{}",68,12,"{""name"":""point"",""cx"":129,""cy"":312}","{}"
0023.jpg,53584,"{}",68,13,"{""name"":""point"",""cx"":164,""cy"":320}","{}"
0023.jpg,53584,"{}",68,14,"{""name"":""point"",""cx"":128,""cy"":330}","{}"
0023.jpg,53584,"{}",68,15,"{""name"":""point"",""cx"":165,""cy"":332}","{}"
0023.jpg,53584,"{}",68,16,"{""name"":""point"",""cx"":128,""cy"":335}","{}"
0023.jpg,53584,"{}",68,17,"{""name"":""point"",""cx"":163,""cy"":338}","{}"
0023.jpg,53584,"{}",68,18,"{""name"":""point"",""cx"":162,""cy"":349}","{}"
0023.jpg,53584,"{}",68,19,"{""name"":""point"",""cx"":126,""cy"":347}","{}"
0023.jpg,53584,"{}",68,20,"{""name"":""point"",""cx"":120,""cy"":352}","{}"
0023.jpg,53584,"{}",68,21,"{""name"":""point"",""cx"":160,""cy"":356}","{}"
0023.jpg,53584,"{}",68,22,"{""name"":""point"",""cx"":159,""cy"":380}","{}"
0023.jpg,53584,"{}",68,23,"{""name"":""point"",""cx"":120,""cy"":376}","{}"
0023.jpg,53584,"{}",68,24,"{""name"":""point"",""cx"":116,""cy"":385}","{}"
0023.jpg,53584,"{}",68,25,"{""name"":""point"",""cx"":157,""cy"":387}","{}"
0023.jpg,53584,"{}",68,26,"{""name"":""point"",""cx"":113,""cy"":411}","{}"
0023.jpg,53584,"{}",68,27,"{""name"":""point"",""cx"":163,""cy"":413}","{}"
0023.jpg,53584,"{}",68,28,"{""name"":""point"",""cx"":113,""cy"":419}","{}"
0023.jpg,53584,"{}",68,29,"{""name"":""point"",""cx"":160,""cy"":418}","{}"
0023.jpg,53584,"{}",68,30,"{""name"":""point"",""cx"":115,""cy"":446}","{}"
0023.jpg,53584,"{}",68,31,"{""name"":""point"",""cx"":161,""cy"":444}","{}"
0023.jpg,53584,"{}",68,32,"{""name"":""point"",""cx"":115,""cy"":454}","{}"
0023.jpg,53584,"{}",68,33,"{""name"":""point"",""cx"":157,""cy"":449}","{}"
0023.jpg,53584,"{}",68,34,"{""name"":""point"",""cx"":163,""cy"":478}","{}"
0023.jpg,53584,"{}",68,35,"{""name"":""point"",""cx"":117,""cy"":484}","{}"
0023.jpg,53584,"{}",68,36,"{""name"":""point"",""cx"":117,""cy"":491}","{}"
0023.jpg,53584,"{}",68,37,"{""name"":""point"",""cx"":161,""cy"":485}","{}"
0023.jpg,53584,"{}",68,38,"{""name"":""point"",""cx"":169,""cy"":510}","{}"
0023.jpg,53584,"{}",68,39,"{""name"":""point"",""cx"":120,""cy"":520}","{}"
0023.jpg,53584,"{}",68,40,"{""name"":""point"",""cx"":121,""cy"":530}","{}"
0023.jpg,53584,"{}",68,41,"{""name"":""point"",""cx"":171,""cy"":520}","{}"
0023.jpg,53584,"{}",68,42,"{""name"":""point"",""cx"":126,""cy"":564}","{}"
0023.jpg,53584,"{}",68,43,"{""name"":""point"",""cx"":178,""cy"":552}","{}"
0023.jpg,53584,"{}",68,44,"{""name"":""point"",""cx"":129,""cy"":573}","{}"
0023.jpg,53584,"{}",68,45,"{""name"":""point"",""cx"":178,""cy"":559}","{}"
0023.jpg,53584,"{}",68,46,"{""name"":""point"",""cx"":191,""cy"":591}","{}"
0023.jpg,53584,"{}",68,47,"{""name"":""point"",""cx"":136,""cy"":608}","{}"
0023.jpg,53584,"{}",68,48,"{""name"":""point"",""cx"":139,""cy"":617}","{}"
0023.jpg,53584,"{}",68,49,"{""name"":""point"",""cx"":192,""cy"":603}","{}"
0023.jpg,53584,"{}",68,50,"{""name"":""point"",""cx"":203,""cy"":635}","{}"
0023.jpg,53584,"{}",68,51,"{""name"":""point"",""cx"":147,""cy"":651}","{}"
0023.jpg,53584,"{}",68,52,"{""name"":""point"",""cx"":147,""cy"":661}","{}"
0023.jpg,53584,"{}",68,53,"{""name"":""point"",""cx"":203,""cy"":649}","{}"
0023.jpg,53584,"{}",68,54,"{""name"":""point"",""cx"":213,""cy"":682}","{}"
0023.jpg,53584,"{}",68,55,"{""name"":""point"",""cx"":156,""cy"":696}","{}"
0023.jpg,53584,"{}",68,56,"{""name"":""point"",""cx"":155,""cy"":707}","{}"
0023.jpg,53584,"{}",68,57,"{""name"":""point"",""cx"":213,""cy"":699}","{}"
0023.jpg,53584,"{}",68,58,"{""name"":""point"",""cx"":222,""cy"":732}","{}"
0023.jpg,53584,"{}",68,59,"{""name"":""point"",""cx"":159,""cy"":744}","{}"
0023.jpg,53584,"{}",68,60,"{""name"":""point"",""cx"":161,""cy"":756}","{}"
0023.jpg,53584,"{}",68,61,"{""name"":""point"",""cx"":222,""cy"":750}","{}"
0023.jpg,53584,"{}",68,62,"{""name"":""point"",""cx"":163,""cy"":785}","{}"
0023.jpg,53584,"{}",68,63,"{""name"":""point"",""cx"":224,""cy"":784}","{}"
0023.jpg,53584,"{}",68,64,"{""name"":""point"",""cx"":163,""cy"":794}","{}"
0023.jpg,53584,"{}",68,65,"{""name"":""point"",""cx"":227,""cy"":796}","{}"
0023.jpg,53584,"{}",68,66,"{""name"":""point"",""cx"":229,""cy"":832}","{}"
0023.jpg,53584,"{}",68,67,"{""name"":""point"",""cx"":163,""cy"":830}","{}"
0024.jpg,1420917,"{}",68,0,"{""name"":""point"",""cx"":1028,""cy"":1430}","{}"
0024.jpg,1420917,"{}",68,1,"{""name"":""point"",""cx"":1241,""cy"":1417}","{}"
0024.jpg,1420917,"{}",68,2,"{""name"":""point"",""cx"":1231,""cy"":1509}","{}"
0024.jpg,1420917,"{}",68,3,"{""name"":""point"",""cx"":1047,""cy"":1507}","{}"
0024.jpg,1420917,"{}",68,4,"{""name"":""point"",""cx"":1046,""cy"":1562}","{}"
0024.jpg,1420917,"{}",68,5,"{""name"":""point"",""cx"":1244,""cy"":1552}","{}"
0024.jpg,1420917,"{}",68,6,"{""name"":""point"",""cx"":1247,""cy"":1640}","{}"
0024.jpg,1420917,"{}",68,7,"{""name"":""point"",""cx"":1041,""cy"":1653}","{}"
0024.jpg,1420917,"{}",68,8,"{""name"":""point"",""cx"":1051,""cy"":1709}","{}"
0024.jpg,1420917,"{}",68,9,"{""name"":""point"",""cx"":1253,""cy"":1682}","{}"
0024.jpg,1420917,"{}",68,10,"{""name"":""point"",""cx"":1253,""cy"":1789}","{}"
0024.jpg,1420917,"{}",68,11,"{""name"":""point"",""cx"":1062,""cy"":1810}","{}"
0024.jpg,1420917,"{}",68,12,"{""name"":""point"",""cx"":1070,""cy"":1867}","{}"
0024.jpg,1420917,"{}",68,13,"{""name"":""point"",""cx"":1260,""cy"":1850}","{}"
0024.jpg,1420917,"{}",68,14,"{""name"":""point"",""cx"":1283,""cy"":1948}","{}"
0024.jpg,1420917,"{}",68,15,"{""name"":""point"",""cx"":1073,""cy"":1963}","{}"
0024.jpg,1420917,"{}",68,16,"{""name"":""point"",""cx"":1082,""cy"":2021}","{}"
0024.jpg,1420917,"{}",68,17,"{""name"":""point"",""cx"":1292,""cy"":1998}","{}"
0024.jpg,1420917,"{}",68,18,"{""name"":""point"",""cx"":1297,""cy"":2106}","{}"
0024.jpg,1420917,"{}",68,19,"{""name"":""point"",""cx"":1083,""cy"":2116}","{}"
0024.jpg,1420917,"{}",68,20,"{""name"":""point"",""cx"":1087,""cy"":2176}","{}"
0024.jpg,1420917,"{}",68,21,"{""name"":""point"",""cx"":1300,""cy"":2162}","{}"
0024.jpg,1420917,"{}",68,22,"{""name"":""point"",""cx"":1320,""cy"":2268}","{}"
0024.jpg,1420917,"{}",68,23,"{""name"":""point"",""cx"":1089,""cy"":2290}","{}"
0024.jpg,1420917,"{}",68,24,"{""name"":""point"",""cx"":1095,""cy"":2335}","{}"
0024.jpg,1420917,"{}",68,25,"{""name"":""point"",""cx"":1326,""cy"":2299}","{}"
0024.jpg,1420917,"{}",68,26,"{""name"":""point"",""cx"":1344,""cy"":2432}","{}"
0024.jpg,1420917,"{}",68,27,"{""name"":""point"",""cx"":1098,""cy"":2451}","{}"
0024.jpg,1420917,"{}",68,28,"{""name"":""point"",""cx"":1106,""cy"":2488}","{}"
0024.jpg,1420917,"{}",68,29,"{""name"":""point"",""cx"":1338,""cy"":2477}","{}"
0024.jpg,1420917,"{}",68,30,"{""name"":""point"",""cx"":1341,""cy"":2611}","{}"
0024.jpg,1420917,"{}",68,31,"{""name"":""point"",""cx"":1099,""cy"":2608}","{}"
0024.jpg,1420917,"{}",68,32,"{""name"":""point"",""cx"":1086,""cy"":2642}","{}"
0024.jpg,1420917,"{}",68,33,"{""name"":""point"",""cx"":1339,""cy"":2645}","{}"
0024.jpg,1420917,"{}",68,34,"{""name"":""point"",""cx"":1344,""cy"":2783}","{}"
0024.jpg,1420917,"{}",68,35,"{""name"":""point"",""cx"":1082,""cy"":2769}","{}"
0024.jpg,1420917,"{}",68,36,"{""name"":""point"",""cx"":1089,""cy"":2818}","{}"
0024.jpg,1420917,"{}",68,37,"{""name"":""point"",""cx"":1335,""cy"":2822}","{}"
0024.jpg,1420917,"{}",68,38,"{""name"":""point"",""cx"":1331,""cy"":2978}","{}"
0024.jpg,1420917,"{}",68,39,"{""name"":""point"",""cx"":1059,""cy"":2949}","{}"
0024.jpg,1420917,"{}",68,40,"{""name"":""point"",""cx"":1049,""cy"":2998}","{}"
0024.jpg,1420917,"{}",68,41,"{""name"":""point"",""cx"":1336,""cy"":3031}","{}"
0024.jpg,1420917,"{}",68,42,"{""name"":""point"",""cx"":1318,""cy"":3188}","{}"
0024.jpg,1420917,"{}",68,43,"{""name"":""point"",""cx"":1020,""cy"":3149}","{}"
0024.jpg,1420917,"{}",68,44,"{""name"":""point"",""cx"":1005,""cy"":3182}","{}"
0024.jpg,1420917,"{}",68,45,"{""name"":""point"",""cx"":1297,""cy"":3228}","{}"
0024.jpg,1420917,"{}",68,46,"{""name"":""point"",""cx"":1251,""cy"":3406}","{}"
0024.jpg,1420917,"{}",68,47,"{""name"":""point"",""cx"":977,""cy"":3350}","{}"
0024.jpg,1420917,"{}",68,48,"{""name"":""point"",""cx"":946,""cy"":3409}","{}"
0024.jpg,1420917,"{}",68,49,"{""name"":""point"",""cx"":1243,""cy"":3457}","{}"
0024.jpg,1420917,"{}",68,50,"{""name"":""point"",""cx"":1210,""cy"":3633}","{}"
0024.jpg,1420917,"{}",68,51,"{""name"":""point"",""cx"":919,""cy"":3598}","{}"
0024.jpg,1420917,"{}",68,52,"{""name"":""point"",""cx"":906,""cy"":3665}","{}"
0024.jpg,1420917,"{}",68,53,"{""name"":""point"",""cx"":1214,""cy"":3669}","{}"
0024.jpg,1420917,"{}",68,54,"{""name"":""point"",""cx"":1213,""cy"":3861}","{}"
0024.jpg,1420917,"{}",68,55,"{""name"":""point"",""cx"":898,""cy"":3877}","{}"
0024.jpg,1420917,"{}",68,56,"{""name"":""point"",""cx"":911,""cy"":3951}","{}"
0024.jpg,1420917,"{}",68,57,"{""name"":""point"",""cx"":1220,""cy"":3915}","{}"
0024.jpg,1420917,"{}",68,58,"{""name"":""point"",""cx"":1249,""cy"":4084}","{}"
0024.jpg,1420917,"{}",68,59,"{""name"":""point"",""cx"":939,""cy"":4140}","{}"
0024.jpg,1420917,"{}",68,60,"{""name"":""point"",""cx"":954,""cy"":4218}","{}"
0024.jpg,1420917,"{}",68,61,"{""name"":""point"",""cx"":1256,""cy"":4170}","{}"
0024.jpg,1420917,"{}",68,62,"{""name"":""point"",""cx"":1313,""cy"":4367}","{}"
0024.jpg,1420917,"{}",68,63,"{""name"":""point"",""cx"":982,""cy"":4415}","{}"
0024.jpg,1420917,"{}",68,64,"{""name"":""point"",""cx"":984,""cy"":4480}","{}"
0024.jpg,1420917,"{}",68,65,"{""name"":""point"",""cx"":1327,""cy"":4425}","{}"
0024.jpg,1420917,"{}",68,66,"{""name"":""point"",""cx"":1368,""cy"":4571}","{}"
0024.jpg,1420917,"{}",68,67,"{""name"":""point"",""cx"":1029,""cy"":4640}","{}"
0025.jpg,1244652,"{}",68,0,"{""name"":""point"",""cx"":1076,""cy"":1442}","{}"
0025.jpg,1244652,"{}",68,1,"{""name"":""point"",""cx"":1285,""cy"":1430}","{}"
0025.jpg,1244652,"{}",68,2,"{""name"":""point"",""cx"":1081,""cy"":1528}","{}"
0025.jpg,1244652,"{}",68,3,"{""name"":""point"",""cx"":1294,""cy"":1526}","{}"
0025.jpg,1244652,"{}",68,4,"{""name"":""point"",""cx"":1088,""cy"":1580}","{}"
0025.jpg,1244652,"{}",68,5,"{""name"":""point"",""cx"":1288,""cy"":1569}","{}"
0025.jpg,1244652,"{}",68,6,"{""name"":""point"",""cx"":1294,""cy"":1685}","{}"
0025.jpg,1244652,"{}",68,7,"{""name"":""point"",""cx"":1294,""cy"":1740}","{}"
0025.jpg,1244652,"{}",68,8,"{""name"":""point"",""cx"":1101,""cy"":1687}","{}"
0025.jpg,1244652,"{}",68,9,"{""name"":""point"",""cx"":1104,""cy"":1729}","{}"
0025.jpg,1244652,"{}",68,10,"{""name"":""point"",""cx"":1105,""cy"":1842}","{}"
0025.jpg,1244652,"{}",68,11,"{""name"":""point"",""cx"":1290,""cy"":1853}","{}"
0025.jpg,1244652,"{}",68,12,"{""name"":""point"",""cx"":1113,""cy"":1888}","{}"
0025.jpg,1244652,"{}",68,13,"{""name"":""point"",""cx"":1288,""cy"":1890}","{}"
0025.jpg,1244652,"{}",68,14,"{""name"":""point"",""cx"":1098,""cy"":2032}","{}"
0025.jpg,1244652,"{}",68,15,"{""name"":""point"",""cx"":1305,""cy"":2032}","{}"
0025.jpg,1244652,"{}",68,16,"{""name"":""point"",""cx"":1085,""cy"":2087}","{}"
0025.jpg,1244652,"{}",68,17,"{""name"":""point"",""cx"":1291,""cy"":2090}","{}"
0025.jpg,1244652,"{}",68,18,"{""name"":""point"",""cx"":1085,""cy"":2226}","{}"
0025.jpg,1244652,"{}",68,19,"{""name"":""point"",""cx"":1302,""cy"":2221}","{}"
0025.jpg,1244652,"{}",68,20,"{""name"":""point"",""cx"":1082,""cy"":2259}","{}"
0025.jpg,1244652,"{}",68,21,"{""name"":""point"",""cx"":1302,""cy"":2245}","{}"
